NFC Sensor Tag Measurement
2018/07/31 15:11:42

t	 Data
0.0	549
 0.015578042000015557	 565
 0.030356917000062822	 569
 0.04598562499995751	 575
 0.06167120800000703	 581
 0.07806062500003463	 583
 0.09500508400014951	 583
 0.11055275000035181	 587
 0.12620354200043948	 593
 0.1417469580001125	 599
 0.15673462500035384	 597
 0.1720928750000894	 595
 0.1883904590004022	 599
 0.20358704200043576	 605
 0.2207311669999399	 607
 0.2378345420002006	 607
 0.2545371670003078	 611
 0.27015483400009543	 615
 0.2877085000000079	 619
 0.3045261249999385	 623
 0.3215875830001096	 623
 0.33676220800043666	 625
 0.35287137500017707	 623
 0.369313625000359	 629
 0.38568354200015165	 631
 0.4010077499997351	 635
 0.41642337499979476	 635
 0.4314628749998519	 635
 0.4465750420004042	 639
 0.462223792000259	 647
 0.47806116700030543	 645
 0.4940822090002257	 643
 0.5100847089997842	 645
 0.5259550420005326	 649
 0.5419059579999157	 653
 0.558253625999896	 655
 0.5740394590002325	 653
 0.590456124999946	 655
 0.606520792000083	 659
 0.6227077920002557	 663
 0.638888833999772	 663
 0.6552956249997806	 661
 0.6717235420001089	 665
 0.6880999169998177	 671
 0.7045624590000443	 719
 0.7213003340002615	 859
 0.7379637499998353	 943
 0.754743624999719	 877
 0.7711053749999337	 851
 0.7882267510003658	 885
 0.8061939589997564	 917
 0.8226753340004507	 883
 0.8390097920000699	 855
 0.855527083999732	 871
 0.8722762919996967	 877
 0.889350459000525	 869
 0.9058077500003492	 827
 0.9219638340000529	 775
 0.9387133760001234	 725
 0.956027291999817	 645
 0.9737901670005158	 537
 0.9907125839999935	 571
 1.0072041250004986	 557
 1.0237638759999754	 577
 1.0406210840001222	 581
 1.0569066670004759	 581
 1.0730932090000351	 583
 1.0898129170000175	 587
 1.1061719589997665	 593
 1.1225772500001767	 597
 1.1396507509998628	 599
 1.156241958999999	 601
 1.1730834170002709	 603
 1.1907674169997335	 607
 1.2076267090005786	 611
 1.2248686670000097	 615
 1.2419770839997	 621
 1.2591607510003087	 621
 1.2764155419999952	 621
 1.2936171669998657	 623
 1.3107445840005312	 627
 1.3289976260002732	 629
 1.3475237499997093	 635
 1.3647703759997967	 639
 1.3817297499999768	 641
 1.3989314170003126	 643
 1.4159481670003515	 641
 1.4328029170001173	 645
 1.4502492090005035	 647
 1.4688442510005189	 653
 1.486884750000172	 655
 1.5048390419997304	 657
 1.5227785420001965	 659
 1.5400972919997002	 661
 1.5569654589999118	 661
 1.573641791999762	 661
 1.5904647510005816	 665
 1.607736584000122	 667
 1.6251663760003794	 671
 1.6414993340004003	 671
 1.6579202089997125	 671
 1.6754471260001083	 673
 1.692621625999891	 677
 1.709213666999858	 711
 1.7259081669999432	 837
 1.7434158340001886	 951
 1.7608218760005911	 897
 1.7774922919998062	 857
 1.794341834000079	 889
 1.8116009169998506	 915
 1.829107667000244	 893
 1.8466030010004033	 869
 1.8634232920003342	 881
 1.8812280009997266	 885
 1.898255001000507	 867
 1.9151978340005371	 821
 1.9321881670002767	 769
 1.9486159170000974	 713
 1.9652512510001543	 637
 1.9816171259999464	 531
 1.9985882090004452	 587
 2.0151140010002564	 555
 2.0316150839998954	 575
 2.0478325419999237	 583
 2.0651638760000424	 589
 2.081941084000391	 593
 2.098354208999808	 595
 2.1150593760003176	 595
 2.1320995010000843	 599
 2.1488014169999587	 605
 2.165392167000391	 609
 2.1820767509998404	 611
 2.199274751000303	 613
 2.215846292000606	 611
 2.2321605839997574	 611
 2.248575958999936	 619
 2.265923916999782	 623
 2.2823843759997544	 627
 2.2989154169999892	 627
 2.315518667000106	 625
 2.3324880010004563	 629
 2.3490210010004375	 631
 2.365861584000413	 637
 2.382179416999861	 639
 2.39921783400041	 639
 2.415845501000149	 641
 2.432208375999835	 643
 2.448466584000016	 647
 2.4655311670003357	 653
 2.4821648759998425	 655
 2.4995460010004535	 655
 2.5164026669999657	 653
 2.5336615840005834	 655
 2.550861501000327	 659
 2.567169501000535	 661
 2.5836629180003	 665
 2.6009579190003933	 665
 2.617168794000463	 665
 2.633383586000491	 665
 2.6500303769998936	 667
 2.6662920019998637	 671
 2.6826665440003126	 675
 2.699320876999991	 675
 2.715769919000195	 705
 2.7325105440004336	 833
 2.74948683599996	 953
 2.7663349599997673	 905
 2.7831905849998293	 859
 2.800014502000522	 883
 2.816708669000036	 915
 2.8334313360001033	 893
 2.8502190019999034	 865
 2.8667735850003737	 873
 2.8836005860002842	 883
 2.900471502000073	 873
 2.9172771690000445	 831
 2.9340502519999063	 771
 2.9507265020001796	 725
 2.967078044000118	 663
 2.9841634610002075	 543
 3.0006502940004793	 555
 3.0175660849999986	 547
 3.034371835999991	 567
 3.0511531689999174	 575
 3.0673702519998187	 581
 3.0838007520005704	 585
 3.099991418999707	 589
 3.116368419000537	 591
 3.1326864190004926	 593
 3.1492726269998457	 599
 3.1656550019997667	 603
 3.182188794000467	 605
 3.199267711000175	 607
 3.215921793999769	 607
 3.2324760850005987	 611
 3.2492052940006033	 615
 3.265974544000528	 621
 3.282413419000477	 623
 3.2991532940004618	 623
 3.315786336000201	 623
 3.332380877000105	 627
 3.349219794000419	 631
 3.3657495440002094	 635
 3.3822620020000613	 639
 3.398762085999806	 639
 3.4156960440004696	 637
 3.432149668999955	 639
 3.448865752000529	 643
 3.465544086000591	 649
 3.4832373780000125	 651
 3.500041418999899	 651
 3.5178530020002654	 651
 3.534822919000362	 655
 3.5509910860000673	 655
 3.5679476690002048	 659
 3.5851712109997607	 663
 3.601942252000299	 663
 3.618297918999815	 665
 3.635213044000011	 663
 3.651987418999852	 663
 3.669007127000441	 667
 3.685945418999836	 673
 3.7029675020003197	 677
 3.7200143770005525	 701
 3.7394347520003066	 825
 3.7575390439997136	 951
 3.7756085860000894	 889
 3.7928129600004468	 853
 3.8102678360000937	 891
 3.8276114190002772	 921
 3.8455115020005906	 895
 3.8628643769998234	 865
 3.880455252000502	 877
 3.8976375439997355	 877
 3.9151825859999008	 855
 3.932482584999889	 799
 3.950055961000544	 747
 3.9677007099999173	 695
 3.985551335999844	 589
 4.002412711000034	 513
 4.019528711000021	 581
 4.035848751999765	 567
 4.051963001999866	 567
 4.0689712530002	 577
 4.085908793999806	 583
 4.102126460999898	 589
 4.118704503000117	 593
 4.135765044000436	 593
